id,path,question,a,b,c,d,answer
train_3665.jpg,train/train_3665.jpg,책상 위에 있는 재활용 가능한 플라스틱 병과 컵의 개수는 몇 개인가요?,"플라스틱 병 1개, 컵 2개","플라스틱 병 2개, 컵 2개","플라스틱 병 1개, 컵 1개","플라스틱 병 2개, 컵 1개",d
train_3666.jpg,train/train_3666.jpg,사진에 보이는 투명 플라스틱 컵은 총 몇 개입니까?,20개,10개,15개,25개,d
train_3667.jpg,train/train_3667.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 뚜껑 색깔은 무엇인가요?,빨간색,초록색,파란색,노란색,c
train_3668.jpg,train/train_3668.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 무엇인가요?,흰색 스펀지,투명 비닐봉지,검은색 천 조각,빨간 무늬가 있는 플라스틱 쟁반,d
train_3669.jpg,train/train_3669.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 개수는 몇 개인가요?,3개,4개,1개,2개,d
train_3670.jpg,train/train_3670.jpg,사진에 보이는 재활용품 중 플라스틱 컵은 몇 개입니까?,3개,1개,2개,4개,c
train_3671.jpg,train/train_3671.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,플라스틱 병,금속 캔,종이컵,유리병,a
train_3672.jpg,train/train_3672.jpg,사진에 보이는 재활용 가능한 병의 재질은 무엇인가요?,플라스틱,유리,종이,금속,b
train_3673.jpg,train/train_3673.jpg,사진 속 재활용품 중 플라스틱 용기의 개수는 몇 개인가요?,1개,3개,2개,4개,a
train_3674.jpg,train/train_3674.jpg,사진 속 재활용 가능한 종이컵은 어떤 재질로 만들어졌나요?,종이,금속,플라스틱,유리,a
train_3675.jpg,train/train_3675.jpg,사진 속 바구니 안에 있는 재활용 가능한 캔은 몇 개입니까?,24개,22개,28개,26개,d
train_3676.jpg,train/train_3676.jpg,사진 속에 보이는 재활용품 중 플라스틱 재질은 무엇인가요?,종이 커피 컵 홀더,종이 빨대,유리 컵,플라스틱 뚜껑,d
train_3677.jpg,train/train_3677.jpg,사진에 보이는 재활용품 중 플라스틱 병의 색상은 무엇인가요?,검은색 뚜껑과 갈색 병,빨간색 뚜껑과 투명한 병,노란색 뚜껑과 투명한 병,파란색 뚜껑과 투명한 병,c
train_3678.jpg,train/train_3678.jpg,사진 속 상자 안에 있는 재활용품 중 컵라면 용기는 몇 개입니까?,5개,4개,6개,3개,c
train_3679.jpg,train/train_3679.jpg,사진에 보이는 재활용품 중 종이 재질로 분류되는 것은 무엇인가요?,플라스틱 뚜껑,종이컵,빨대,과자 상자,d
train_3680.jpg,train/train_3680.jpg,사진에 보이는 재활용 가능한 병은 몇 개입니까?,4개,3개,1개,2개,b
train_3681.jpg,train/train_3681.jpg,사진에 보이는 재활용 가능한 용기의 개수는 몇 개인가요?,3개,2개,1개,4개,b
train_3682.jpg,train/train_3682.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개인가요?,3개,5개,2개,4개,b
train_3683.jpg,train/train_3683.jpg,사진에 보이는 재활용 가능한 음료 용기는 어떤 재질인가요?,종이팩,플라스틱 병,유리 병,알루미늄 캔,d
train_3684.jpg,train/train_3684.jpg,사진에 보이는 재활용품 중 금속 재질인 것은 무엇인가요?,이클립스 민트 껌 케이스,초파춥스 플라스틱 뚜껑,초파춥스 캔,테이블,c
train_3685.jpg,train/train_3685.jpg,사진에서 가장 많이 보이는 재활용품 종류는 무엇인가요?,종이컵,캔,플라스틱 컵,유리병,c
train_3686.jpg,train/train_3686.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 무엇입니까?,투명한 플라스틱 용기와 흰색 플라스틱 컵,유리병,종이 상자,금속 캔,a
train_3687.jpg,train/train_3687.jpg,사진에 보이는 재활용품은 무엇인가요?,금속 캔,플라스틱 용기,종이 상자,유리병,b
train_3688.jpg,train/train_3688.jpg,사진 속 상자 안에 주로 어떤 재활용품이 들어 있나요?,금속 캔,유리병,종이와 골판지,플라스틱 병,c
train_3689.jpg,train/train_3689.jpg,사진에 보이는 재활용품은 무엇인가요?,플라스틱 병,금속 캔,종이 상자,유리병,a
train_3690.jpg,train/train_3690.jpg,사진에 보이는 재활용품 중 플라스틱 병과 유리병의 개수는 각각 몇 개인가요?,"플라스틱 병 0개, 유리병 2개","플라스틱 병 1개, 유리병 2개","플라스틱 병 1개, 유리병 1개","플라스틱 병 2개, 유리병 0개",c
train_3691.jpg,train/train_3691.jpg,사진에 보이는 재활용품 중 발포 스티로폼 재질의 물건은 무엇인가요?,종이봉투,포장재,컵,도시락 용기,b
train_3692.jpg,train/train_3692.jpg,책상 위에 놓인 음료수 병의 재질은 무엇인가요?,유리,플라스틱,종이,금속,b
train_3693.jpg,train/train_3693.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,없음,2개,3개,1개,d
train_3694.jpg,train/train_3694.jpg,사진 속 상자 안에 들어있는 재활용품은 무엇인가요?,플라스틱 병,캔,종이컵,유리병,c
train_3695.jpg,train/train_3695.jpg,사진에 보이는 재활용 분리수거함 중 종이류를 버리는 곳은 어디인가요?,초록색 분리수거함,파란색 분리수거함,회색 칸막이 뒤,종이 상자 안,d
train_3696.jpg,train/train_3696.jpg,사진에 보이는 재활용품의 종류는 무엇인가요?,알루미늄 캔,종이 상자,플라스틱 병,유리병,a
train_3697.jpg,train/train_3697.jpg,사진 속 노란 봉투 안에 보이는 재활용품 중 가장 많은 종류는 무엇인가요?,캔류,유리병,플라스틱 병,종이류,a
train_3698.jpg,train/train_3698.jpg,사진 속 재활용품 중 캔은 몇 개 있나요?,없음,1개,2개,3개,b
train_3699.jpg,train/train_3699.jpg,사진 속 재활용품으로 보이는 포장재의 재질은 무엇인가요?,금속,종이,유리,플라스틱,d
train_3700.jpg,train/train_3700.jpg,사진에 보이는 재활용 가능한 종이 상자의 브랜드 이름은 무엇인가요?,안전포장사용,아세트아미노펜,타이레놀,500 밀리그램,c
train_3701.jpg,train/train_3701.jpg,사진에 보이는 재활용 가능한 종이 상자는 몇 개입니까?,4개,2개,3개,1개,b
train_3702.jpg,train/train_3702.jpg,사진에 보이는 재활용품 중 캔의 개수는 몇 개입니까?,3개,1개,0개,2개,b
train_3703.jpg,train/train_3703.jpg,사진 속 나무 주변에 놓여진 재활용 가능한 병의 재질은 무엇인가요?,금속,플라스틱,종이,유리,d
train_3704.jpg,train/train_3704.jpg,사진에 보이는 재활용품 중 플라스틱 용기는 몇 개입니까?,2개,4개,3개,1개,a
train_3705.jpg,train/train_3705.jpg,사진 속 재활용품 중 알루미늄 캔은 몇 개 보이나요?,10개 이상,5개 이상 10개 미만,3개 이상 5개 미만,3개 미만,a
train_3706.jpg,train/train_3706.jpg,사진 속 재활용품 중 플라스틱 컵은 몇 개 있나요?,0개,3개,1개,2개,c
train_3707.jpg,train/train_3707.jpg,사진에 보이는 재활용품 중 플라스틱 병의 개수는 몇 개인가요?,4개,5개,2개,3개,a
train_3708.jpg,train/train_3708.jpg,사진 속 의자 위에 놓인 재활용품은 무엇인가요?,플라스틱 병,종이 상자,알루미늄 캔,유리병,c
train_3709.jpg,train/train_3709.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,2개,1개,4개,3개,a
train_3710.jpg,train/train_3710.jpg,사진에 보이는 재활용 가능한 유리병은 몇 개입니까?,3개,2개,4개,1개,b
train_3711.jpg,train/train_3711.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,4개,1개,2개,3개,c
train_3712.jpg,train/train_3712.jpg,사진에 보이는 검은색 용기의 재활용 분류는 무엇인가요?,플라스틱,유리,금속,종이,a
train_3713.jpg,train/train_3713.jpg,사진에 보이는 재활용품 중 금속 재질의 품목은 무엇인가요?,비닐봉지,플라스틱 바구니,나무 상자,캔,d
train_3714.jpg,train/train_3714.jpg,사진에 보이는 재활용품 중 알루미늄 캔은 몇 개입니까?,2개,3개,1개,없음,c
train_3715.jpg,train/train_3715.jpg,사진에 보이는 재활용품 중 종이 재질로 분류되는 것은 무엇인가요?,종이컵,플라스틱 봉투,타이어,계란판,d
train_3716.jpg,train/train_3716.jpg,사진 속 바닥에 버려진 재활용품은 무엇인가요?,종이 상자,유리병,플라스틱 병,알루미늄 캔,d
train_3717.jpg,train/train_3717.jpg,사진에 보이는 재활용품 중 종이 재질로 된 것은 무엇인가요?,빨간색과 노란색 글자가 적힌 종이 띠,투명 플라스틱 뚜껑,갈색 종이 상자,흰색 플라스틱 용기,a
train_3718.jpg,train/train_3718.jpg,사진 속 손에 들린 재활용품은 어떤 종류의 용기인가요?,유리병,종이팩,캔,플라스틱 병,b
train_3719.jpg,train/train_3719.jpg,사진에 보이는 재활용품 중 알루미늄 캔의 색상은 무엇인가요?,빨간색,파란색,노란색,초록색,a
train_3720.jpg,train/train_3720.jpg,사진에 보이는 재활용품 중 플라스틱 병이 들어있는 봉투는 몇 개입니까?,4개,2개,1개,3개,b
train_3721.jpg,train/train_3721.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 색상은 무엇인가요?,녹색,투명,노란색,파란색,d
train_3722.jpg,train/train_3722.jpg,사진 속에 보이는 재활용품은 무엇인가요?,종이 상자,플라스틱 병,금속 캔,유리병,b
train_3723.jpg,train/train_3723.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,컴퓨터 모니터,책상 위 연필 케이스,종이컵 홀더,음료 컵과 뚜껑,d
train_3724.jpg,train/train_3724.jpg,사진에 보이는 투명 플라스틱 컵은 몇 개입니까?,2개,3개,4개,1개,d
train_3725.jpg,train/train_3725.jpg,사진 속 책상 위에 보이는 재활용 가능한 플라스틱 용기는 몇 개입니까?,3개,4개,1개,2개,d
train_3726.jpg,train/train_3726.jpg,사진에 보이는 재활용품 중 종이 재질인 것은 무엇인가요?,플라스틱 병과 캔,비닐봉지와 플라스틱 용기,유리병과 금속 캔,종이 상자와 종이 쇼핑백,d
train_3727.jpg,train/train_3727.jpg,사진에 보이는 캔 중에서 가장 많은 종류는 무엇인가요?,Welch`s 포도맛 캔,HARD SELTZER 캔,흰색과 초록색 음료 캔,웰치스와 하드 셀처 캔이 동일하게 많음,a
train_3728.jpg,train/train_3728.jpg,사진에 보이는 재활용 가능한 플라스틱 포장재는 몇 개입니까?,3개,1개,4개,2개,a
train_3729.jpg,train/train_3729.jpg,사진 속 쓰레기통 안에서 재활용 가능한 플라스틱 용기는 무엇인가요?,알루미늄 포장지,종이 휴지,종이 포장지,노란색 플라스틱 빨대,d
train_3730.jpg,train/train_3730.jpg,사진 속 재활용품인 조지아 블랙 커피 병의 재질은 무엇인가요?,종이,금속,플라스틱,유리,c
train_3731.jpg,train/train_3731.jpg,자판기에서 캔 음료 중 가장 많이 진열된 음료는 무엇인가요?,포카리스웨트,조지아 커피,비타파워,엑스트라 에너지,a
train_3732.jpg,train/train_3732.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,종이팩 두유 상자,플라스틱 집게,과자 봉지,투명한 플라스틱 용기,d
train_3733.jpg,train/train_3733.jpg,사진에서 재활용 가능한 종이팩 음료는 몇 개 있나요?,9개,7개,5개,11개,d
train_3734.jpg,train/train_3734.jpg,사진 속 흰색 탁자 위에 있는 재활용 가능한 플라스틱 병은 몇 개입니까?,2개,3개,1개,4개,a
train_3735.jpg,train/train_3735.jpg,사진에 보이는 재활용품은 무엇인가요?,알루미늄 캔 2개,플라스틱 병 2개,유리병 2개,종이팩 2개,a
train_3736.jpg,train/train_3736.jpg,사진에 보이는 텀블러의 뚜껑 재질은 무엇인가요?,금속,종이,유리,플라스틱,d
train_3737.jpg,train/train_3737.jpg,사진에 보이는 재활용품 중 종이 재질인 것은 무엇인가요?,금속 캔,플라스틱 병,유리병,종이컵,d
train_3738.jpg,train/train_3738.jpg,사진에 보이는 재활용품 중 종이 상자가 몇 개 있나요?,4개,2개,3개,5개 이상,d
train_3739.jpg,train/train_3739.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,3개,4개,1개,2개,d
train_3740.jpg,train/train_3740.jpg,사진에 보이는 재활용품의 종류는 무엇인가요?,종이봉투,플라스틱 병,유리병,금속 캔,a
train_3741.jpg,train/train_3741.jpg,사진에 보이는 재활용품 중 플라스틱 용기의 개수는 몇 개인가요?,3개,2개,1개,4개,a
train_3742.jpg,train/train_3742.jpg,사진 속 두 음료 컵 중 재활용 가능한 재질로 만든 것은 무엇인가요?,흰색 컵은 종이 재질이다.,흰색 컵은 플라스틱 재질이다.,파란색 컵은 플라스틱 재질이다.,파란색 컵은 유리 재질이다.,a
train_3743.jpg,train/train_3743.jpg,사진에 보이는 재활용 가능한 용기는 무엇인가요?,종이컵,스티로폼 용기,종이 용기,플라스틱 용기,c
train_3744.jpg,train/train_3744.jpg,사진에 보이는 재활용품의 재질은 무엇인가요?,플라스틱,금속,유리,종이,a
train_3745.jpg,train/train_3745.jpg,사진 속 음료 컵은 어떤 재질로 만들어졌나요?,종이,플라스틱,금속,유리,b
train_3746.jpg,train/train_3746.jpg,사진에 보이는 재활용 가능한 병은 몇 개입니까?,2개,1개,4개,3개,a
train_3747.jpg,train/train_3747.jpg,사진에 보이는 재활용 가능한 종이 상자의 브랜드는 무엇인가요?,Nestle,Pepsi,Kellogg`s,Coca-Cola,c
train_3748.jpg,train/train_3748.jpg,사진에 보이는 투명한 비닐봉지는 어떤 재질의 재활용품인가요?,금속,플라스틱,유리,종이,b
train_3749.jpg,train/train_3749.jpg,사진 속 상자 안에 있는 재활용품은 무엇인가요?,금속 캔,플라스틱 병,유리병,종이컵,d
train_3750.jpg,train/train_3750.jpg,사진에 보이는 재활용품 중 골판지 상자의 상태는 무엇인가요?,플라스틱으로 된 상자,열려 있고 내용물이 일부 보이는 상태,찢어지고 손상된 상태,완전히 접혀서 평평한 상태,d
train_3751.jpg,train/train_3751.jpg,사진에 보이는 재활용품 중 종이박스의 브랜드는 무엇인가요?,코카콜라,삼성전자,펩시,불닭볶음면,d
train_3752.jpg,train/train_3752.jpg,사진에 보이는 재활용품 중 종이컵은 어떤 재질로 분류해야 할까요?,종이,금속,플라스틱,유리,a
train_3753.jpg,train/train_3753.jpg,사진에 보이는 재활용 가능한 플라스틱 컵의 위치는 어디인가요?,벽 쪽 선반,바닥 중앙,책상 위,의자 위,b
train_3754.jpg,train/train_3754.jpg,사진에 보이는 재활용품 중 종이 재질인 것은 무엇인가요?,알루미늄 포장지,플라스틱 병,비닐 포장지,종이 상자,d
train_3755.jpg,train/train_3755.jpg,사진 속 재활용품 중 플라스틱 용기의 색상 조합은 무엇인가요?,빨간색과 검은색,투명과 갈색,노란색과 초록색,파란색과 흰색,c
train_3756.jpg,train/train_3756.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,종이 상자,종이컵 홀더,유리병,플라스틱 컵,d
train_3757.jpg,train/train_3757.jpg,사진에 보이는 재활용 가능한 종이봉투는 총 몇 개입니까?,2개,3개,4개,1개,b
train_3758.jpg,train/train_3758.jpg,사진에 보이는 재활용품 분리수거함 중 플라스틱 병이 들어있는 가방의 색깔은 무엇인가요?,노란색,회색,갈색,초록색,b
train_3759.jpg,train/train_3759.jpg,사진에 보이는 플라스틱 병의 상태는 무엇인가요?,하나는 유리병이고 하나는 플라스틱 병이다.,두 개 모두 찌그러진 상태이다.,두 개 모두 멀쩡한 상태이다.,하나는 찌그러지고 하나는 멀쩡하다.,d
train_3760.jpg,train/train_3760.jpg,사진 속 재활용 가능한 플라스틱 컵에 붙어 있는 띠의 배경색은 무엇인가요?,노란색,빨간색,파란색,초록색,a
train_3761.jpg,train/train_3761.jpg,사진에 보이는 재활용품 중 알루미늄 캔의 색상은 무엇인가요?,금색,은색,검은색,파란색,a
train_3762.jpg,train/train_3762.jpg,사진 속 재활용품으로 보이는 물건은 무엇인가요?,금속 캔,플라스틱 포장지,종이컵,유리병,b
train_3763.jpg,train/train_3763.jpg,사진에 보이는 재활용 가능한 캔은 몇 개입니까?,5개,6개,4개,3개,b
train_3764.jpg,train/train_3764.jpg,사진에 보이는 재활용품 중 캔은 몇 개입니까?,2개,3개,1개,4개,a
train_3765.jpg,train/train_3765.jpg,사진에 보이는 재활용품 중에서 손에 들려 있거나 책상 위에 놓여 있는 것은 무엇인가요?,금속 캔,플라스틱 핸드크림 튜브,유리병,종이 노트,b
train_3766.jpg,train/train_3766.jpg,사진 속 상자 안에 있는 재활용품 중 종이 재질인 것은 무엇인가요?,종이봉투와 플라스틱 봉투,종이컵과 플라스틱 버블랩,종이컵과 종이봉투,플라스틱 컵과 종이컵,c
train_3767.jpg,train/train_3767.jpg,사진에 보이는 재활용품 중 플라스틱 재질은 몇 개인가요?,3개,4개,1개,2개,a
train_3768.jpg,train/train_3768.jpg,사진에 보이는 재활용품 중 종이팩은 어떤 음료의 포장재인가요?,우유,주스,탄산음료,커피,a
train_3769.jpg,train/train_3769.jpg,사진 속 재활용품으로 보이는 음료 용기의 재질은 무엇인가요?,금속 캔,종이팩,유리,플라스틱,b
train_3770.jpg,train/train_3770.jpg,사진에 보이는 재활용품 상자의 재질은 무엇인가요?,금속,종이,플라스틱,유리,b
train_3771.jpg,train/train_3771.jpg,사진에 보이는 재활용품 중 가장 많은 종류는 무엇인가요?,유리병,종이 상자,캔,플라스틱 병,a
train_3772.jpg,train/train_3772.jpg,사진에 보이는 재활용품 중 금속 재질인 것은 무엇인가요?,파란색 음료 캔,노란색 플라스틱 빨대,투명 플라스틱 컵,종이 포장지,a
train_3773.jpg,train/train_3773.jpg,사진에 보이는 재활용품 중 페트병의 개수는 몇 개인가요?,3개,1개,4개,2개,d
train_3774.jpg,train/train_3774.jpg,사진 속 책상 위에 놓인 재활용 가능한 품목은 무엇인가요?,금속 캔,유리병,종이 포장지,플라스틱 봉지,d
train_3775.jpg,train/train_3775.jpg,사진 속 재활용품으로 보이는 플라스틱 병의 뚜껑 색깔은 무엇인가요?,파란색,빨간색,노란색,초록색,a
train_3776.jpg,train/train_3776.jpg,사진에서 보이는 재활용품 중 가장 많은 종류는 무엇인가요?,플라스틱 병,종이류,유리병,금속 캔,b
train_3777.jpg,train/train_3777.jpg,사진 속 재활용품 중 종이팩은 몇 개입니까?,1개,4개,2개,3개,c
train_3778.jpg,train/train_3778.jpg,사진 속 재활용품 중 플라스틱 병은 몇 개 있나요?,4개,2개,3개,1개,b
train_3779.jpg,train/train_3779.jpg,사진 속 재활용 봉투에 주로 어떤 종류의 재활용품이 들어 있나요?,유리병,종이 상자,알루미늄 캔,플라스틱 병,c
train_3780.jpg,train/train_3780.jpg,사진 속 선반 아래쪽에 있는 재활용품은 무엇인가요?,금속 캔,플라스틱 병,종이 상자,유리병,b
train_3781.jpg,train/train_3781.jpg,사진 속 재활용 가능한 플라스틱 컵 안에는 무엇이 들어 있나요?,얼음,플라스틱 뚜껑,종이 조각,커피,a
train_3782.jpg,train/train_3782.jpg,사진에 보이는 재활용품 중 캔은 몇 개인가요?,없음,2개,1개,3개,c
train_3783.jpg,train/train_3783.jpg,사진에 보이는 재활용 봉투 안에 포함된 재활용품 중 플라스틱 용기는 몇 개입니까?,3개,1개,4개 이상,2개,c
train_3784.jpg,train/train_3784.jpg,사진 속 투명 용기에 담긴 재활용품의 재질은 무엇인가요?,플라스틱,금속,유리,종이,a
train_3785.jpg,train/train_3785.jpg,사진에 보이는 재활용품 중 알루미늄 캔은 몇 개입니까?,3개,1개,2개,없음,b
train_3786.jpg,train/train_3786.jpg,사진에 보이는 KitKat 초콜릿 포장지는 어떤 재질로 만들어졌나요?,플라스틱,종이,유리,금속,a
train_3787.jpg,train/train_3787.jpg,사진에 보이는 캔 재활용품 중 몇 개가 식물성 참치 캔인가요?,2개,4개,3개,1개,b
train_3788.jpg,train/train_3788.jpg,사진에 보이는 재활용 가능한 포장재는 무엇으로 만들어졌나요?,금속,유리,종이,플라스틱,d
train_3789.jpg,train/train_3789.jpg,사진 속 재활용 가능한 플라스틱 컵의 재질은 무엇인가요?,PP(폴리프로필렌),HDPE(고밀도 폴리에틸렌),PET(폴리에틸렌 테레프탈레이트),PVC(폴리염화비닐),c
train_3790.jpg,train/train_3790.jpg,사진에 보이는 재활용품 중 종이 재질인 것은 무엇인가요?,유리병과 금속 캔,골판지 상자와 종이 쇼핑백,비닐봉지와 플라스틱 용기,플라스틱 병과 캔,b
train_3791.jpg,train/train_3791.jpg,사진 속 재활용 가능한 용기는 어떤 재질로 만들어졌나요?,유리,종이,금속,플라스틱,c
train_3792.jpg,train/train_3792.jpg,화분 안에 있는 재활용품은 무엇인가요?,유리 병,금속 캔,플라스틱 병,종이 상자,b
train_3793.jpg,train/train_3793.jpg,사진에 보이는 재활용품의 재질은 무엇인가요?,금속,유리,플라스틱,종이,c
train_3794.jpg,train/train_3794.jpg,사진에 보이는 재활용품 중 플라스틱 재질의 아이템은 무엇인가요?,플라스틱 컵과 뚜껑,종이 신문지,과자 봉지 두 개,종이 냅킨,a
train_3795.jpg,train/train_3795.jpg,사진에 보이는 재활용품의 재질은 무엇인가요?,플라스틱,금속,종이,유리,a
train_3796.jpg,train/train_3796.jpg,사진 속 컵은 어떤 재질의 뚜껑을 가지고 있나요?,금속 재질,유리 재질,플라스틱 재질,종이 재질,c
train_3797.jpg,train/train_3797.jpg,사진에 보이는 재활용 용기 중에서 뚜껑 색상이 다른 것은 몇 개인가요?,1개,2개,4개,3개,a
train_3798.jpg,train/train_3798.jpg,사진에 보이는 즉석밥 용기의 재질은 무엇인가요?,유리,금속,종이,플라스틱,d
train_3799.jpg,train/train_3799.jpg,사진에 보이는 재활용 가능한 종이팩 음료는 무엇입니까?,오렌지 주스와 우유,우유와 오렌지 주스,오렌지 주스와 사과 주스,사과 주스와 우유,c
train_3800.jpg,train/train_3800.jpg,사진에 보이는 종이컵은 몇 개입니까?,1개,2개,3개,4개,b
train_3801.jpg,train/train_3801.jpg,사진에 보이는 재활용품의 종류는 무엇인가요?,종이 상자,유리병,플라스틱 포장재,금속 캔,c
train_3802.jpg,train/train_3802.jpg,사진에 보이는 재활용품 중 종이컵은 몇 개입으로 포장되어 있나요?,60개입,40개입,50개입,30개입,c
train_3803.jpg,train/train_3803.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,3개,2개,1개,4개,b
train_3804.jpg,train/train_3804.jpg,사진 속 투명한 비닐봉투 안에 보이는 재활용품 중 가장 많이 보이는 재질은 무엇인가요?,유리,종이,금속,플라스틱,d
train_3805.jpg,train/train_3805.jpg,사진에 보이는 재활용품 중 종이 재질로 된 것은 무엇인가요?,금속 캔,플라스틱 병,스타벅스 음료 운반용 종이 케이스,유리병,c
train_3806.jpg,train/train_3806.jpg,사진 속 책상 위에 있는 재활용 가능한 플라스틱 병은 몇 개입니까?,4개,2개,1개,3개,b
train_3807.jpg,train/train_3807.jpg,사진에 보이는 재활용 가능한 포장재의 재질은 무엇인가요?,유리,종이,금속,플라스틱,d
train_3808.jpg,train/train_3808.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 뚜껑 색깔은 무엇인가요?,빨간색,파란색,초록색,노란색,b
train_3809.jpg,train/train_3809.jpg,사진 속 재활용품으로 올바른 것은 무엇인가요?,종이컵 두 개,금속 캔 하나,유리병 세 개,플라스틱 병 하나,d
train_3810.jpg,train/train_3810.jpg,사진에 보이는 재활용 가능한 캔의 종류는 무엇인가요?,알루미늄 캔,플라스틱 병,유리병,종이팩,a
train_3811.jpg,train/train_3811.jpg,사진에 보이는 재활용품의 재질은 무엇인가요?,유리,플라스틱,금속,종이,c
train_3812.jpg,train/train_3812.jpg,이 이미지에서 재활용 가능한 플라스틱 포장재의 색상은 무엇인가요?,검은색,노란색,파란색,빨간색,b
train_3813.jpg,train/train_3813.jpg,사진에 보이는 플라스틱 컵은 총 몇 개인가요?,3개,2개,4개,5개,b
train_3814.jpg,train/train_3814.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 색상은 무엇인가요?,"검은색, 흰색, 파란색","빨간색, 노란색, 파란색","노란색, 초록색, 파란색","파란색, 흰색, 노란색",d
train_3815.jpg,train/train_3815.jpg,사진에 보이는 페트병의 뚜껑 색깔 중 가장 많은 색깔은 무엇인가요?,노란색,파란색,검은색,흰색,a
train_3816.jpg,train/train_3816.jpg,사진에 보이는 재활용 가능한 유리병은 몇 개입니까?,3개,1개,2개,4개,c
train_3817.jpg,train/train_3817.jpg,이 사진에 보이는 재활용 가능한 컵의 재질은 무엇인가요?,유리,종이,플라스틱,금속,c
train_3818.jpg,train/train_3818.jpg,사진 속 흰색 원형 테이블 위에 놓인 재활용 가능한 플라스틱 컵은 몇 개입니까?,3개,4개,2개,1개,c
train_3819.jpg,train/train_3819.jpg,사진 속 테이블 위에 놓인 재활용품은 무엇인가요?,플라스틱 병,유리병,종이컵,알루미늄 캔,d
train_3820.jpg,train/train_3820.jpg,사진 속 재활용 가능한 컵의 재질은 무엇인가요?,유리,종이,플라스틱,금속,c
train_3821.jpg,train/train_3821.jpg,사진 속 테이블 위에 보이는 재활용 가능한 캔은 몇 개입니까?,2개,1개,3개,4개,a
train_3822.jpg,train/train_3822.jpg,사진 속에 보이는 재활용 가능한 플라스틱 병의 개수는 몇 개인가요?,1개,3개,4개,2개,a
train_3823.jpg,train/train_3823.jpg,사진 속 상자 안에 담긴 재활용품의 종류는 무엇인가요?,유리병,플라스틱병,종이류,금속캔,c
train_3824.jpg,train/train_3824.jpg,사진에 보이는 투명 용기의 재질은 무엇인가요?,유리,금속,플라스틱,종이,c
train_3825.jpg,train/train_3825.jpg,사진에 보이는 재활용품의 재질은 무엇인가요?,종이,금속,스티로폼,플라스틱,c
train_3826.jpg,train/train_3826.jpg,사진에 보이는 재활용품 중 알루미늄 캔의 상태는 무엇인가요?,캔이 플라스틱으로 되어 있다,캔이 온전한 상태이다,캔이 찌그러져 있다,캔이 깨져 있다,c
train_3827.jpg,train/train_3827.jpg,사진 속에서 재활용 가능한 종이 제품은 무엇인가요?,케이크 받침 종이,머그컵,포크 손잡이,테이블 매트,a
train_3828.jpg,train/train_3828.jpg,사진에 보이는 재활용품 중 플라스틱 병의 개수는 몇 개인가요?,4개,1개,2개,3개,c
train_3829.jpg,train/train_3829.jpg,사진에 보이는 재활용 가능한 캔은 몇 개입니까?,없음,2개,1개,3개,c
train_3830.jpg,train/train_3830.jpg,사진 속 재활용 가능한 플라스틱 병의 개수는 몇 개인가요?,3개,2개,1개,4개,a
train_3831.jpg,train/train_3831.jpg,사진에 보이는 캔 음료는 몇 개입니까?,1개,4개,2개,3개,c
train_3832.jpg,train/train_3832.jpg,사진 속 노란 봉투 안에 들어있는 재활용품은 무엇인가요?,캔,플라스틱 병,유리병,종이 상자,c
train_3833.jpg,train/train_3833.jpg,사진에 보이는 재활용품 중 종이 재질인 것은 무엇인가요?,노란색 플라스틱 케이스,하얀색 코코호도 상자,투명 유리병,빨간색 플라스틱 뚜껑,b
train_3834.jpg,train/train_3834.jpg,사진에 보이는 재활용품 중 플라스틱 재질의 아이템은 무엇인가요?,종이팩과 알루미늄 캔,알루미늄 캔과 플라스틱 뚜껑,종이팩과 플라스틱 병,플라스틱 병과 플라스틱 뚜껑,d
train_3835.jpg,train/train_3835.jpg,이 이미지에 보이는 재활용품의 재질은 무엇인가요?,플라스틱,금속,유리,종이,a
train_3836.jpg,train/train_3836.jpg,사진 속 테이블 위에 놓인 재활용 가능한 플라스틱 컵의 뚜껑 색깔은 무엇인가요?,초록색,파란색,노란색,분홍색,d
train_3837.jpg,train/train_3837.jpg,사진에 보이는 재활용 가능한 플라스틱 빨대는 몇 개입니까?,7개,9개,13개,11개,c
train_3838.jpg,train/train_3838.jpg,사진에 보이는 재활용품의 종류는 무엇인가요?,유리병,플라스틱 병,금속 캔,종이박스,d
